step,reward,throughput,avg_speed,stops,waiting_time,queue_length
729,-0.20000000000000284,0.0,2.975641750125333,7.0,176.44444444444446,7.0
730,-0.19999999999999574,0.0,1.8623230701106985,7.0,180.33333333333334,7.0
731,-0.20000000000000284,0.0,1.5472861575553338,7.0,184.22222222222223,7.0
732,-0.19999999999999574,0.0,1.9740367006945878,7.0,188.11111111111111,7.0
733,-0.20000000000000284,0.0,2.378838865313652,7.0,192.0,7.0
734,-0.20000000000000284,0.0,2.775675968300214,7.0,195.88888888888889,7.0
735,-0.19999999999999574,0.0,2.946941495552364,7.0,199.77777777777777,7.0
736,-0.20000000000000284,0.0,2.9878183804065555,7.0,203.66666666666666,7.0
737,-0.19999999999999574,0.0,2.9603300498722067,7.0,207.55555555555554,7.0
738,-0.20000000000000284,0.0,2.951200892672889,7.0,211.44444444444446,7.0
739,-0.20000000000000284,0.0,2.941147470189791,7.0,215.33333333333334,7.0
740,-0.19999999999999574,0.0,2.961993592186018,7.0,219.22222222222223,7.0
741,-0.30000000000000426,0.0,2.9651043154196963,7.0,223.11111111111111,7.0
742,-0.3499999999999943,0.0,2.9240372295828894,7.0,227.0,7.0
743,-0.28000000000000114,1.0,1.5606952888920205,7.0,259.75,7.0
744,-0.20000000000000284,0.0,1.9470589693629428,7.0,264.125,7.0
745,-0.19999999999999574,0.0,1.9558076574140706,7.0,268.5,7.0
746,-0.20000000000000284,0.0,1.9348653946473042,7.0,272.875,7.0
747,-0.20000000000000284,0.0,1.967590016716813,7.0,277.25,7.0
748,-0.19999999999999574,0.0,1.973667330643466,7.0,281.625,7.0
749,-0.20000000000000284,0.0,1.9776047434389603,7.0,286.0,7.0
750,-0.19999999999999574,0.0,1.9393987606273277,7.0,290.375,7.0
751,-0.20000000000000284,0.0,1.9462895892612415,7.0,294.75,7.0
752,-0.20000000000000284,0.0,1.428677899346808,7.0,299.125,7.0
753,-0.19999999999999574,0.0,0.6037875834794277,7.0,303.5,7.0
754,-0.20000000000000284,0.0,1.1531974105513683,7.0,307.875,7.0
755,-0.19999999999999574,0.0,1.6223746534873527,7.0,312.25,7.0
756,-0.20000000000000284,0.0,1.99077566736024,7.0,316.625,7.0
757,-0.20000000000000284,0.0,1.978474144893071,7.0,321.0,7.0
758,-0.19999999999999574,0.0,1.9786116612195748,7.0,325.375,7.0
759,-0.20000000000000284,0.0,1.9904692197124951,7.0,329.75,7.0
760,-0.19999999999999574,0.0,1.950915078905482,7.0,334.125,7.0
761,-0.20000000000000284,0.0,1.9877974501979316,7.0,338.5,7.0
762,-0.20000000000000284,0.0,1.9524141268740187,7.0,342.875,7.0
763,-0.19999999999999574,0.0,1.9400612256541627,7.0,347.25,7.0
764,-0.20000000000000284,0.0,0.0,7.0,401.85714285714283,7.0
765,-0.19999999999999574,0.0,0.0,7.0,406.85714285714283,7.0
766,-0.20000000000000284,0.0,0.0,7.0,411.85714285714283,7.0
767,-0.20000000000000284,0.0,0.0,7.0,416.85714285714283,7.0
768,-0.19999999999999574,0.0,0.0,7.0,421.85714285714283,7.0
769,-0.17999999999999972,0.0,0.0,7.0,426.85714285714283,7.0
770,-0.14999999999999858,0.0,0.0,7.0,431.85714285714283,7.0
771,-0.15000000000000568,0.0,0.0,7.0,436.85714285714283,7.0
772,-0.14999999999999858,0.0,0.0,7.0,441.85714285714283,7.0
773,-0.14999999999999858,0.0,0.0,7.0,446.85714285714283,7.0
774,-0.14999999999999858,0.0,0.0,7.0,451.85714285714283,7.0
775,-0.14999999999999858,0.0,0.0,7.0,456.85714285714283,7.0
776,-0.15000000000000568,0.0,0.0,7.0,461.85714285714283,7.0
777,-0.14999999999999858,0.0,0.0,7.0,466.85714285714283,7.0
778,-0.14999999999999858,0.0,0.0,7.0,471.85714285714283,7.0
779,-0.14999999999999858,0.0,0.0,7.0,476.85714285714283,7.0
780,-0.13000000000000256,0.0,0.0,7.0,481.85714285714283,7.0
781,-0.10000000000000142,0.0,0.0,7.0,486.85714285714283,7.0
782,-0.09999999999999432,0.0,0.0,7.0,491.85714285714283,7.0
783,-0.10000000000000142,0.0,0.0,7.0,496.85714285714283,7.0
784,-0.10000000000000142,0.0,0.0,7.0,501.85714285714283,7.0
785,-0.10000000000000142,0.0,0.0,7.0,506.85714285714283,7.0
786,-0.10000000000000142,0.0,0.0,7.0,511.85714285714283,7.0
787,-0.09999999999999432,0.0,0.0,7.0,516.8571428571429,7.0
788,-0.10000000000000142,0.0,0.0,7.0,521.8571428571429,7.0
789,-0.10000000000000142,0.0,0.0,7.0,526.8571428571429,7.0
790,-0.10000000000000142,0.0,0.0,7.0,531.8571428571429,7.0
791,-0.10000000000000142,0.0,0.0,7.0,536.8571428571429,7.0
792,-0.09999999999999432,0.0,0.0,7.0,541.8571428571429,7.0
793,19.409999999999997,0.0,1.2342434857036968,1.0,82.57142857142857,1.0
794,19.41,0.0,4.600582357181177,0.0,0.0,0.0
795,-0.019999999999999574,0.0,5.307692480942371,3.0,1.0,3.0
796,-0.10000000000000142,0.0,7.867906480145999,3.0,2.75,3.0
797,-0.09999999999999787,0.0,8.92776975620996,3.0,4.625,3.0
798,-0.10000000000000142,0.0,9.218815722664736,3.0,6.5,3.0
799,-0.05000000000000071,0.0,9.15221021493388,3.0,8.375,3.0
800,-0.04999999999999716,0.0,9.172419911383336,3.0,10.25,3.0
801,-0.05000000000000071,0.0,9.278905817580855,3.0,10.777777777777779,3.0
802,-0.05000000000000071,0.0,9.72786768465756,3.0,12.444444444444445,3.0
803,-0.05000000000000071,0.0,9.648632558069792,3.0,14.11111111111111,3.0
804,-0.05000000000000071,0.0,8.536964161636641,3.0,17.75,3.0
805,13.490000000000002,0.0,9.215818046653672,0.0,0.0,0.0
806,9.54,0.0,9.201307019043035,0.0,0.0,0.0
807,0.0,0.0,10.684815226234365,0.0,0.0,0.0
808,0.0,0.0,10.339313298329625,0.0,0.0,0.0
809,0.0,0.0,11.244023930063841,0.0,0.0,0.0
810,0.0,0.0,11.880170778363382,0.0,0.0,0.0
811,0.0,0.0,12.586777681942468,0.0,0.0,0.0
812,0.0,0.0,12.126425437893042,0.0,0.0,0.0
813,0.0,0.0,10.94913890382689,0.0,0.0,0.0
814,0.0,0.0,11.843604991444803,0.0,0.0,0.0
815,0.0,0.0,12.411589579819186,0.0,0.0,0.0
816,0.0,0.0,13.20554926896423,0.0,0.0,0.0
817,0.0,0.0,12.685178237648977,0.0,0.0,0.0
818,0.0,0.0,12.225018035424368,0.0,0.0,0.0
819,0.0,0.0,12.316477824970574,0.0,0.0,0.0
820,0.0,0.0,12.214300287148099,0.0,0.0,0.0
821,0.0,0.0,13.038171818057858,0.0,0.0,0.0
822,0.0,0.0,13.138634405084272,0.0,0.0,0.0
823,0.0,0.0,13.622528242927515,0.0,0.0,0.0
824,0.0,0.0,13.365180222482891,0.0,0.0,0.0
825,0.0,0.0,13.465383091524714,0.0,0.0,0.0
826,0.0,0.0,0.0,0.0,0.0,0.0
827,0.0,0.0,0.0,0.0,0.0,0.0
828,0.0,0.0,0.0,0.0,0.0,0.0
829,0.0,0.0,0.0,0.0,0.0,0.0
830,0.0,0.0,0.0,0.0,0.0,0.0
831,0.0,0.0,0.0,0.0,0.0,0.0
832,0.0,0.0,0.0,0.0,0.0,0.0
833,0.0,0.0,0.0,0.0,0.0,0.0
834,0.0,0.0,0.0,0.0,0.0,0.0
835,0.0,0.0,0.0,0.0,0.0,0.0
836,0.0,0.0,0.0,0.0,0.0,0.0
837,0.0,0.0,0.0,0.0,0.0,0.0
838,0.0,0.0,0.0,0.0,0.0,0.0
839,0.0,0.0,0.0,0.0,0.0,0.0
840,0.0,0.0,0.0,0.0,0.0,0.0
841,0.0,0.0,0.0,0.0,0.0,0.0
842,0.0,0.0,0.0,0.0,0.0,0.0
843,0.0,0.0,0.0,0.0,0.0,0.0
844,0.0,0.0,0.0,0.0,0.0,0.0
845,0.0,0.0,0.0,0.0,0.0,0.0
846,0.0,0.0,0.0,0.0,0.0,0.0
847,0.0,0.0,0.0,0.0,0.0,0.0
848,0.0,0.0,0.0,0.0,0.0,0.0
849,0.0,0.0,0.0,0.0,0.0,0.0
850,0.0,0.0,0.0,0.0,0.0,0.0
851,0.0,0.0,0.0,0.0,0.0,0.0
852,0.0,0.0,0.0,0.0,0.0,0.0
853,0.0,0.0,0.0,0.0,0.0,0.0
854,0.0,0.0,0.0,0.0,0.0,0.0
855,0.0,0.0,0.0,0.0,0.0,0.0
856,0.0,0.0,0.0,0.0,0.0,0.0
857,0.0,0.0,0.0,0.0,0.0,0.0
858,0.0,0.0,0.0,0.0,0.0,0.0
859,0.0,0.0,0.0,0.0,0.0,0.0
860,0.0,0.0,0.0,0.0,0.0,0.0
861,0.0,0.0,0.0,0.0,0.0,0.0
862,0.0,0.0,0.0,0.0,0.0,0.0
863,0.0,0.0,0.0,0.0,0.0,0.0
864,0.0,0.0,0.0,0.0,0.0,0.0
865,0.0,0.0,0.0,0.0,0.0,0.0
866,0.0,0.0,0.0,0.0,0.0,0.0
867,0.0,0.0,0.0,0.0,0.0,0.0
868,0.0,0.0,0.0,0.0,0.0,0.0
869,0.0,0.0,0.0,0.0,0.0,0.0
870,0.0,0.0,0.0,0.0,0.0,0.0
871,0.0,0.0,0.0,0.0,0.0,0.0
872,0.0,0.0,0.0,0.0,0.0,0.0
873,0.0,0.0,0.0,0.0,0.0,0.0
874,0.0,0.0,0.0,0.0,0.0,0.0
875,0.0,0.0,0.0,0.0,0.0,0.0
876,0.0,0.0,0.0,0.0,0.0,0.0
877,0.0,0.0,0.0,0.0,0.0,0.0
878,0.0,0.0,0.0,0.0,0.0,0.0
879,0.0,0.0,0.0,0.0,0.0,0.0
880,0.0,0.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.0,0.0,0.0
882,0.0,0.0,0.0,0.0,0.0,0.0
883,0.0,0.0,0.0,0.0,0.0,0.0
884,0.0,0.0,0.0,0.0,0.0,0.0
885,0.0,0.0,0.0,0.0,0.0,0.0
886,0.0,0.0,0.0,0.0,0.0,0.0
887,0.0,0.0,0.0,0.0,0.0,0.0
888,0.0,0.0,0.0,0.0,0.0,0.0
889,0.0,0.0,0.0,0.0,0.0,0.0
890,0.0,0.0,0.0,0.0,0.0,0.0
891,0.0,0.0,0.0,0.0,0.0,0.0
892,0.0,0.0,0.0,0.0,0.0,0.0
893,0.0,0.0,0.0,0.0,0.0,0.0
894,0.0,0.0,0.0,0.0,0.0,0.0
895,0.0,0.0,0.0,0.0,0.0,0.0
896,0.0,0.0,0.0,0.0,0.0,0.0
897,0.0,0.0,0.0,0.0,0.0,0.0
898,0.0,0.0,0.0,0.0,0.0,0.0
899,0.0,0.0,0.0,0.0,0.0,0.0
900,0.0,0.0,0.0,0.0,0.0,0.0
901,0.0,0.0,0.0,0.0,0.0,0.0
902,0.0,0.0,0.0,0.0,0.0,0.0
903,0.0,0.0,0.0,0.0,0.0,0.0
904,0.0,0.0,0.0,0.0,0.0,0.0
905,0.0,0.0,0.0,0.0,0.0,0.0
906,0.0,0.0,0.0,0.0,0.0,0.0
907,0.0,0.0,0.0,0.0,0.0,0.0
908,0.0,0.0,0.0,0.0,0.0,0.0
909,0.0,0.0,0.0,0.0,0.0,0.0
910,0.0,0.0,0.0,0.0,0.0,0.0
911,0.0,0.0,0.0,0.0,0.0,0.0
912,0.0,0.0,0.0,0.0,0.0,0.0
913,0.0,0.0,0.0,0.0,0.0,0.0
914,0.0,0.0,0.0,0.0,0.0,0.0
915,0.0,0.0,0.0,0.0,0.0,0.0
916,0.0,0.0,0.0,0.0,0.0,0.0
917,0.0,0.0,0.0,0.0,0.0,0.0
918,0.0,0.0,0.0,0.0,0.0,0.0
919,0.0,0.0,0.0,0.0,0.0,0.0
920,0.0,0.0,0.0,0.0,0.0,0.0
921,0.0,0.0,0.0,0.0,0.0,0.0
922,0.0,0.0,0.0,0.0,0.0,0.0
923,0.0,0.0,0.0,0.0,0.0,0.0
924,0.0,0.0,0.0,0.0,0.0,0.0
925,0.0,0.0,0.0,0.0,0.0,0.0
926,0.0,0.0,0.0,0.0,0.0,0.0
927,0.0,0.0,0.0,0.0,0.0,0.0
928,0.0,0.0,0.0,0.0,0.0,0.0
929,0.0,0.0,0.0,0.0,0.0,0.0
930,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,0.0,0.0,0.0,0.0,0.0
932,0.0,0.0,0.0,0.0,0.0,0.0
933,0.0,0.0,0.0,0.0,0.0,0.0
934,0.0,0.0,0.0,0.0,0.0,0.0
935,0.0,0.0,0.0,0.0,0.0,0.0
936,0.0,0.0,0.0,0.0,0.0,0.0
937,0.0,0.0,0.0,0.0,0.0,0.0
938,0.0,0.0,0.0,0.0,0.0,0.0
939,0.0,0.0,0.0,0.0,0.0,0.0
940,0.0,0.0,0.0,0.0,0.0,0.0
941,0.0,0.0,0.0,0.0,0.0,0.0
942,0.0,0.0,0.0,0.0,0.0,0.0
943,0.0,0.0,0.0,0.0,0.0,0.0
944,0.0,0.0,0.0,0.0,0.0,0.0
945,0.0,0.0,0.0,0.0,0.0,0.0
946,0.0,0.0,0.0,0.0,0.0,0.0
947,0.0,0.0,0.0,0.0,0.0,0.0
948,0.0,0.0,0.0,0.0,0.0,0.0
949,0.0,0.0,0.0,0.0,0.0,0.0
950,0.0,0.0,0.0,0.0,0.0,0.0
951,0.0,0.0,0.0,0.0,0.0,0.0
952,0.0,0.0,0.0,0.0,0.0,0.0
953,0.0,0.0,0.0,0.0,0.0,0.0
954,0.0,0.0,12.154852101690285,0.0,0.0,0.0
955,0.0,0.0,12.017496122274697,0.0,0.0,0.0
956,0.0,0.0,12.374380846618823,0.0,0.0,0.0
957,0.0,0.0,11.978345887264386,0.0,0.0,0.0
958,0.0,0.0,12.277883530123308,0.0,0.0,0.0
959,0.0,0.0,12.030367421213686,0.0,0.0,0.0
960,0.0,0.0,12.128777470667064,0.0,0.0,0.0
961,0.0,0.0,12.194901112345196,0.0,0.0,0.0
962,0.0,0.0,12.264970622136406,0.0,0.0,0.0
963,0.0,0.0,12.292775447591357,0.0,0.0,0.0
964,0.0,0.0,12.179905643448382,0.0,0.0,0.0
965,0.0,0.0,12.067984404735416,0.0,0.0,0.0
966,0.0,0.0,12.019665885361992,0.0,0.0,0.0
967,0.0,0.0,12.000023785973116,0.0,0.0,0.0
968,0.0,0.0,12.329943015001863,0.0,0.0,0.0
969,0.0,0.0,12.315879275551215,0.0,0.0,0.0
970,0.0,0.0,12.019021873822584,0.0,0.0,0.0
971,0.0,0.0,12.184717828868106,0.0,0.0,0.0
972,0.0,0.0,12.160745852854252,0.0,0.0,0.0
973,0.0,0.0,12.346631364076547,0.0,0.0,0.0
974,0.0,0.0,12.24346944386527,0.0,0.0,0.0
975,0.0,0.0,12.211883417674489,0.0,0.0,0.0
976,0.0,0.0,11.938631640858166,0.0,0.0,0.0
977,0.0,0.0,11.98733686177913,0.0,0.0,0.0
978,0.0,0.0,12.351612568594664,0.0,0.0,0.0
979,0.0,0.0,0.0,0.0,0.0,0.0
980,0.0,0.0,0.0,0.0,0.0,0.0
981,0.0,0.0,0.0,0.0,0.0,0.0
982,0.0,0.0,0.0,0.0,0.0,0.0
983,0.0,0.0,0.0,0.0,0.0,0.0
984,0.0,0.0,0.0,0.0,0.0,0.0
985,0.0,0.0,0.0,0.0,0.0,0.0
986,0.0,0.0,0.0,0.0,0.0,0.0
987,0.0,0.0,0.0,0.0,0.0,0.0
988,0.0,0.0,0.0,0.0,0.0,0.0
989,0.0,0.0,0.0,0.0,0.0,0.0
990,0.0,0.0,0.0,0.0,0.0,0.0
991,0.0,0.0,0.0,0.0,0.0,0.0
992,0.0,0.0,0.0,0.0,0.0,0.0
993,0.0,0.0,0.0,0.0,0.0,0.0
994,0.0,0.0,0.0,0.0,0.0,0.0
995,0.0,0.0,0.0,0.0,0.0,0.0
996,0.0,0.0,0.0,0.0,0.0,0.0
997,0.0,0.0,0.0,0.0,0.0,0.0
998,0.0,0.0,0.0,0.0,0.0,0.0
999,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0
